state_number,state_name,consecutive_number,number_of_forms_submitted_for_persons_not_in_motor_vehicles,county,city,day_of_crash,month_of_crash,year_of_crash,day_of_week,hour_of_crash,national_highway_system,land_use,functional_system,route_signing,first_harmful_event,manner_of_collision,relation_to_junction_within_interchange_area,relation_to_junction_specific_location,type_of_intersection,work_zone,relation_to_trafficway,light_condition,atmospheric_conditions,related_factors_crash_level_1,related_factors_crash_level_2,related_factors_crash_level_3,number_of_fatalities,vehicle_number,person_number,rollover,age,sex,person_type,injury_severity,police_reported_alcohol_involvement,police_reported_drug_involvement,related_factors_person_level1,related_factors_person_level2,related_factors_person_level3,race,vehicle_make,vehicle_model,body_type,vehicle_model_year,vehicle_identification_number_vin,vehicle_trailing,gross_vehicle_weight_rating,hazardous_material_involvement,travel_speed,previous_recorded_crashes,previous_recorded_suspensions_and_revocations,previous_dwi_convictions,previous_speeding_convictions,speeding_related,related_factors_driver_level_1,related_factors_driver_level_2,related_factors_driver_level_3,related_factors_driver_level_4,roadway_alignment,roadway_grade,roadway_surface_type,roadway_surface_condition,crash_type,fatalities_in_vehicle
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,86,884,66,2002,1M2AA18Y02W1,"Yes, One Trailing Unit","26,001 lbs or More",No,998,0,0,0,0,"Yes, Too Fast for Conditions",6,0,0,0,Curve Left,"Grade, Unknown Slope","Blacktop, Bituminous, or Asphalt",1,98,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,86,881,66,1996,1M2AD09Y6TW0,"Yes, One Trailing Unit","26,001 lbs or More",No,999,0,0,0,0,No,0,0,0,0,Curve Right,Level,"Blacktop, Bituminous, or Asphalt",1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,86,884,63,2002,1M2AG10C52M0,No Trailing Unit,"26,001 lbs or More",No,60,0,0,0,1,No,0,0,0,0,Straight,"Grade, Unknown Slope","Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,86,881,62,2006,1M2AG11C06M0,No Trailing Unit,"10,001 lbs - 26,000 lbs",No,55,0,0,0,0,"Yes, Too Fast for Conditions",0,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,86,890,63,2005,1M2AG11C25M0,No Trailing Unit,"26,001 lbs or More",No,40,0,1,0,0,No,6,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,86,881,63,2007,1M2AG11C77M0,No Trailing Unit,"26,001 lbs or More",No,998,0,0,0,0,No,58,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,86,884,63,2007,1M2AG11C77M0,No Trailing Unit,"26,001 lbs or More",No,998,98,0,0,0,No,80,0,0,0,Straight,"Grade, Unknown Slope","Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,86,881,66,2015,1M2AN07YXFM0,"Yes, One Trailing Unit","26,001 lbs or More",No,998,0,0,0,1,No,58,0,0,0,Straight,Level,Not Reported,1,98,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,86,881,63,2007,1M2AT04C17M0,No Trailing Unit,"26,001 lbs or More",No,999,0,0,0,2,Unknown,99,99,99,99,Straight,Downhill,"Blacktop, Bituminous, or Asphalt",1,98,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,86,881,63,2007,1M2AT04CX7M0,No Trailing Unit,"26,001 lbs or More",No,998,0,0,0,2,No,27,0,0,0,Straight,"Grade, Unknown Slope",Concrete,1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,86,881,63,2010,1M2AW01C8AM0,No Trailing Unit,"26,001 lbs or More",Yes,998,98,0,0,0,Unknown,58,0,0,0,Straight,Downhill,"Blacktop, Bituminous, or Asphalt",1,7,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,86,881,63,2015,1M2AX13C2FM0,No Trailing Unit,"26,001 lbs or More",No,998,0,0,0,0,No,54,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,86,881,63,1985,1M2B128C1FA0,No Trailing Unit,"26,001 lbs or More",No,45,1,0,0,0,No,0,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,86,884,63,1995,1M2B209CXSM0,No Trailing Unit,"26,001 lbs or More",No,45,0,0,0,0,No,28,0,0,0,Curve Right,"Grade, Unknown Slope","Blacktop, Bituminous, or Asphalt",1,98,0
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,86,881,63,2001,1M2P267C11M0,No Trailing Unit,"26,001 lbs or More",No,999,0,0,0,0,Unknown,99,99,99,99,Curve Left,Downhill,"Blacktop, Bituminous, or Asphalt",2,2,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,86,881,66,2002,1M2P267C32M0,"Yes, One Trailing Unit","26,001 lbs or More",No,998,0,0,0,0,"Yes, Too Fast for Conditions",28,0,0,0,Curve Left,Level,"Blacktop, Bituminous, or Asphalt",1,7,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,93,981,51,2009,1M86DMEA99P0,No Trailing Unit,"26,001 lbs or More",No,999,1,0,0,0,"Yes, Too Fast for Conditions",0,0,0,0,Curve Left,"Grade, Unknown Slope","Blacktop, Bituminous, or Asphalt",4,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,14,17,4,1999,1MEFM50U2XA6,No Trailing Unit,Not Applicable,No,999,0,0,0,0,No,58,0,0,0,Curve Left,Level,"Blacktop, Bituminous, or Asphalt",1,2,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,14,17,4,2002,1MEFM50U42A6,No Trailing Unit,Not Applicable,No,998,98,3,0,2,No,0,0,0,0,Curve Right,Level,"Blacktop, Bituminous, or Asphalt",2,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,14,17,4,2002,1MEFM50U42G6,No Trailing Unit,Not Applicable,No,65,99,99,99,99,No,58,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,4,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,14,17,4,2003,1MEFM50U43G6,No Trailing Unit,Not Applicable,No,998,0,0,0,0,No,99,99,99,99,Straight,Not Reported,Dirt,1,7,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,14,17,4,2003,1MEFM50U63G6,No Trailing Unit,Not Applicable,No,998,0,1,1,1,No,28,79,0,0,Curve Right,Level,"Slag, Gravel or Stone",1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,14,17,4,2002,1MEFM50U82G6,No Trailing Unit,Not Applicable,No,45,0,0,0,0,No,0,0,0,0,Curve Left,Level,"Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,14,17,4,2002,1MEFM50UX2G6,No Trailing Unit,Not Applicable,No,998,0,0,0,0,"Yes, Exceeded Speed Limit",0,0,0,0,Curve Left,"Grade, Unknown Slope","Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,14,17,4,2000,1MEFM53U8YA6,No Trailing Unit,Not Applicable,No,999,0,1,2,0,Unknown,6,24,0,0,Straight,Level,"Slag, Gravel or Stone",1,7,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,14,17,4,2002,1MEFM55S22G6,No Trailing Unit,Not Applicable,No,999,0,4,1,1,"Yes, Exceeded Speed Limit",0,0,0,0,Curve – Unknown Direction,Hillcrest,Concrete,10,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,14,17,4,2004,1MEFM55S24G6,No Trailing Unit,Not Applicable,No,998,0,0,0,0,No,0,0,0,0,Curve Left,Level,"Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,14,17,4,2001,1MEFM55S91A6,No Trailing Unit,Not Applicable,No,998,1,0,0,0,No,58,0,0,0,Straight,Uphill,"Blacktop, Bituminous, or Asphalt",1,2,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,14,17,4,1999,1MEFM58S2XG6,No Trailing Unit,Not Applicable,No,998,1,0,0,0,No,83,0,0,0,Straight,Level,Not Reported,1,2,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,14,37,4,2000,1MEFM66L7YK6,No Trailing Unit,Not Applicable,No,55,0,0,0,0,No,0,0,0,0,Straight,Downhill,"Blacktop, Bituminous, or Asphalt",1,2,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,14,17,4,1995,1MELM50U1SA6,No Trailing Unit,Not Applicable,No,998,0,0,0,1,No,58,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,7,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,39,4,2009,1N4AA51EX9C8,No Trailing Unit,Not Applicable,No,50,0,0,0,0,No,99,99,99,99,Curve Left,Level,"Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,39,4,2010,1N4AA5AP3AC8,No Trailing Unit,Not Applicable,No,998,0,0,0,0,"Yes, Exceeded Speed Limit",91,0,0,0,Straight,Level,Not Reported,1,25,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,43,4,1995,1N4AB41D8SC7,No Trailing Unit,Not Applicable,No,999,0,0,0,0,No,0,0,0,0,Straight,"Grade, Unknown Slope","Slag, Gravel or Stone",1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,43,4,1998,1N4AB41D9WC7,No Trailing Unit,Not Applicable,No,55,0,0,0,0,No,6,27,53,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,32,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,47,4,2006,1N4AL11D46C2,No Trailing Unit,Not Applicable,No,55,0,0,0,0,No,58,0,0,0,Curve Left,Level,"Blacktop, Bituminous, or Asphalt",1,7,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,47,4,2005,1N4AL11D55C1,No Trailing Unit,Not Applicable,No,998,0,0,0,0,"Yes, Too Fast for Conditions",0,0,0,0,Curve Left,Level,Not Reported,1,2,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,47,4,2004,1N4AL11D64C1,No Trailing Unit,Not Applicable,No,63,0,0,0,0,No,48,91,0,0,Straight,Level,Concrete,1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,47,4,2006,1N4AL11D66N3,No Trailing Unit,Not Applicable,No,80,0,0,0,0,No,58,6,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,47,4,2003,1N4AL11D73C1,No Trailing Unit,Not Applicable,No,80,1,2,1,0,"Yes, Exceeded Speed Limit",58,0,0,0,Curve Left,Uphill,"Blacktop, Bituminous, or Asphalt",1,7,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,47,4,2003,1N4AL11D73C1,No Trailing Unit,Not Applicable,No,55,0,0,0,0,"Yes, Exceeded Speed Limit",58,52,0,0,Curve Left,Level,"Blacktop, Bituminous, or Asphalt",1,2,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,47,4,2003,1N4AL11D73C2,No Trailing Unit,Not Applicable,No,998,0,1,0,1,No,0,0,0,0,Curve Right,Downhill,Not Reported,1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,47,4,2004,1N4AL11D74C1,No Trailing Unit,Not Applicable,No,999,0,2,1,0,No,99,99,99,99,Curve Right,Level,"Blacktop, Bituminous, or Asphalt",1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,47,4,2005,1N4AL11DX5C2,No Trailing Unit,Not Applicable,No,998,0,0,0,0,No,0,0,0,0,Curve Right,Level,"Blacktop, Bituminous, or Asphalt",1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,47,4,2005,1N4AL11EX5C3,No Trailing Unit,Not Applicable,No,45,0,0,0,0,No,0,0,0,0,Straight,Level,Not Reported,1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,47,4,2009,1N4AL21E19N4,No Trailing Unit,Not Applicable,No,998,98,0,0,0,Unknown,0,0,0,0,Curve Left,Level,"Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,47,4,2009,1N4AL21E29N4,No Trailing Unit,Not Applicable,No,45,1,4,0,0,No,8,28,0,0,Curve Right,Level,"Blacktop, Bituminous, or Asphalt",1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,47,4,2009,1N4AL21E39N5,No Trailing Unit,Not Applicable,No,55,1,9,0,3,No,28,0,0,0,Curve Left,Level,"Blacktop, Bituminous, or Asphalt",1,50,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,47,4,2009,1N4AL21EX9N4,No Trailing Unit,Not Applicable,No,90,0,0,0,0,"Yes, Exceeded Speed Limit",0,0,0,0,Straight,Level,Not Reported,1,2,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,47,2,2008,1N4AL24E58C2,No Trailing Unit,Not Applicable,No,60,0,0,0,0,No,58,28,0,0,Curve Left,Downhill,"Blacktop, Bituminous, or Asphalt",1,7,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,47,4,2011,1N4AL2AP4BN4,No Trailing Unit,Not Applicable,No,50,0,1,1,1,Unknown,6,91,0,0,Curve Left,Level,"Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,47,2,2013,1N4AL2EP7DC2,No Trailing Unit,Not Applicable,No,998,0,1,0,0,"Yes, Too Fast for Conditions",48,0,0,0,Curve Left,Not Reported,"Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,47,4,2015,1N4AL3AP9FN8,No Trailing Unit,Not Applicable,No,999,0,0,0,0,No,0,0,0,0,Curve Left,Level,"Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,39,4,2006,1N4BA41E06C8,No Trailing Unit,Not Applicable,No,998,0,0,0,0,"Yes, Exceeded Speed Limit",28,0,0,0,Curve Left,Level,"Blacktop, Bituminous, or Asphalt",1,2,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,39,4,2007,1N4BA41E07C8,No Trailing Unit,Not Applicable,No,998,1,0,0,0,"Yes, Too Fast for Conditions",0,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",2,98,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,39,4,2004,1N4BA41E14C8,No Trailing Unit,Not Applicable,No,999,0,0,0,0,"Yes, Specifics Unknown",0,0,0,0,Curve Left,"Grade, Unknown Slope","Blacktop, Bituminous, or Asphalt",1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,39,4,2006,1N4BA41E26C8,No Trailing Unit,Not Applicable,No,100,1,0,0,0,"Yes, Exceeded Speed Limit",36,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,10,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,39,4,2006,1N4BA41E46C8,No Trailing Unit,Not Applicable,No,998,98,0,0,0,"Yes, Exceeded Speed Limit",0,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,39,4,2007,1N4BA41E47C8,No Trailing Unit,Not Applicable,No,80,0,1,1,0,"Yes, Exceeded Speed Limit",89,58,0,0,Curve Left,Uphill,"Blacktop, Bituminous, or Asphalt",1,98,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,39,4,2008,1N4BA41E58C8,No Trailing Unit,Not Applicable,No,75,0,0,0,1,Unknown,35,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",2,46,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,35,39,4,2005,1N4BA41E65C8,No Trailing Unit,Not Applicable,No,999,0,0,0,0,No,48,0,0,0,Curve Left,Level,Concrete,1,2,1
